id,title,filtered_words,label
R129,New Report on Election,"new, report, election, school, make, account., blood, whatever",REAL
R227,New Report on Climate Change,"new, report, climate, change, prepare, section, consider, stage, occur.",REAL
F231,Aliens Confirmed by Sources,"aliens, confirmed, sources, among, newspaper, field, participant, white, bill.",FAKE
R066,New Report on Policy,"new, report, policy, material, treat, car, sit., safe, catch",REAL
F095,Mind Control Confirmed by Sources,"mind, control, confirmed, sources, discover, candidate, light., agent",FAKE
R174,New Report on Policy,"new, report, policy, eight, trade, major, thousand, month., effect",REAL
R201,New Report on Public Health,"new, report, public, health, economic, trouble, include",REAL
R072,New Report on Education,"new, report, education, score, enjoy, itself., yeah, per, impact.",REAL
R064,New Report on Research,"new, report, research, behind, may, certainly, behind, yeah",REAL
F037,Miracle Drug Confirmed by Sources,"miracle, drug, confirmed, sources, school, better, sign, pm, condition.",FAKE
R170,New Report on Technology Breakthrough,"new, report, technology, breakthrough, three, feeling, sell., coach",REAL
F110,Celebrity Scandal Confirmed by Sources,"celebrity, scandal, confirmed, sources, summer, whatever, future., final, short",FAKE
F048,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, across, leave, piece, need, place.",FAKE
F082,Hoax Confirmed by Sources,"hoax, confirmed, sources, attorney, edge, quite., level",FAKE
F187,Miracle Drug Confirmed by Sources,"miracle, drug, confirmed, sources, make, ago, record, center",FAKE
F027,Miracle Drug Confirmed by Sources,"miracle, drug, confirmed, sources, turn, dream, responsibility, painting, remember.",FAKE
F202,Hoax Confirmed by Sources,"hoax, confirmed, sources, however, effort, staff, late, leader., early",FAKE
F197,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, drug, nation, medical",FAKE
R128,New Report on Climate Change,"new, report, climate, change, attorney, forget, tv, interesting, better",REAL
F157,Government Cover-Up Confirmed by Sources,"government, cover-up, confirmed, sources, keep, concern, father., seat",FAKE
F117,Hoax Confirmed by Sources,"hoax, confirmed, sources, power, consider, case, heavy, specific.",FAKE
F173,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, place, economy, performance, glass, recognize.",FAKE
F024,Aliens Confirmed by Sources,"aliens, confirmed, sources, within, system, make, bar, different, partner.",FAKE
F096,Celebrity Scandal Confirmed by Sources,"celebrity, scandal, confirmed, sources, question, world",FAKE
R247,New Report on Public Health,"new, report, public, health, participant, security, main, bring",REAL
F226,Government Cover-Up Confirmed by Sources,"government, cover-up, confirmed, sources, support, thing, big, seem, choice.",FAKE
F100,Flat Earth Confirmed by Sources,"flat, earth, confirmed, sources, may, last, tax, discover, give",FAKE
F246,Government Cover-Up Confirmed by Sources,"government, cover-up, confirmed, sources, wonder, region, car, kind., suddenly",FAKE
F183,Aliens Confirmed by Sources,"aliens, confirmed, sources, year, hour, difficult",FAKE
R063,New Report on Policy,"new, report, policy, republican, simply, certainly., pay, education",REAL
R005,New Report on Election,"new, report, election, information, beat, include, red, agreement, better",REAL
R084,New Report on Election,"new, report, election, company, job, student, kid, course, allow",REAL
R124,New Report on Education,"new, report, education, media, particular, quality, stuff., movie, less",REAL
R118,New Report on Research,"new, report, research, born, investment, idea, everybody, should., without",REAL
F001,Aliens Confirmed by Sources,"aliens, confirmed, sources, board, maybe, account, knowledge., ability",FAKE
F007,Immortal Jellyfish Confirmed by Sources,"immortal, jellyfish, confirmed, sources, ten, often, woman, eye, learn",FAKE
F046,Mind Control Confirmed by Sources,"mind, control, confirmed, sources, series, every, thank., seem, great",FAKE
R103,New Report on Research,"new, report, research, stop, born, within, break, feel., plan",REAL
R037,New Report on Budget Report,"new, report, budget, report, board, reason, chair, manage",REAL
F193,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, site, source, in., individual",FAKE
R166,New Report on Election,"new, report, election, treat, population., operation, cause",REAL
F017,Immortal Jellyfish Confirmed by Sources,"immortal, jellyfish, confirmed, sources, drop, ball, you., rock",FAKE
R008,New Report on Economic Growth,"new, report, economic, growth, miss, baby, analysis",REAL
F071,Celebrity Scandal Confirmed by Sources,"celebrity, scandal, confirmed, sources, continue, light, ever, others",FAKE
F028,Mind Control Confirmed by Sources,"mind, control, confirmed, sources, south, team, radio, conference, language",FAKE
F227,Immortal Jellyfish Confirmed by Sources,"immortal, jellyfish, confirmed, sources, remain, doctor, nor., language, talk",FAKE
R200,New Report on Public Health,"new, report, public, health, international, every, within, charge, individual",REAL
R225,New Report on Climate Change,"new, report, climate, change, remember, two, memory, pull, seat",REAL
R062,New Report on Budget Report,"new, report, budget, report, response, west., ever",REAL
F033,Hoax Confirmed by Sources,"hoax, confirmed, sources, positive, expert, seven, tell, account, firm",FAKE
F012,Hoax Confirmed by Sources,"hoax, confirmed, sources, seem, street, next, maybe, firm, home",FAKE
R121,New Report on Research,"new, report, research, specific, ball, third, treatment.",REAL
F210,Aliens Confirmed by Sources,"aliens, confirmed, sources, weight, scene, reason, site., traditional, foot",FAKE
F151,Hoax Confirmed by Sources,"hoax, confirmed, sources, shoulder, produce, commercial, price, necessary, before.",FAKE
F099,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, wall, side, company, sister, town",FAKE
R090,New Report on Technology Breakthrough,"new, report, technology, breakthrough, best, measure, family, write, simple.",REAL
R125,New Report on Budget Report,"new, report, budget, report, act, relationship, speech, indeed",REAL
R091,New Report on Climate Change,"new, report, climate, change, main, specific, walk, word., play",REAL
R157,New Report on Climate Change,"new, report, climate, change, degree, assume, couple, smile.",REAL
F098,Miracle Drug Confirmed by Sources,"miracle, drug, confirmed, sources, decade, rich, social, medical, anyone",FAKE
F164,Immortal Jellyfish Confirmed by Sources,"immortal, jellyfish, confirmed, sources, argue, kitchen, note, for., mean",FAKE
R050,New Report on Economic Growth,"new, report, economic, growth, sense, day., part",REAL
R249,New Report on Climate Change,"new, report, climate, change, area, modern, choose, manage",REAL
R093,New Report on Election,"new, report, election, teach, everybody, writer, free, oil., view",REAL
R131,New Report on Education,"new, report, education, upon, condition, assume, area, term., economic",REAL
F107,Flat Earth Confirmed by Sources,"flat, earth, confirmed, sources, miss, figure, less, sign, although",FAKE
F153,Hoax Confirmed by Sources,"hoax, confirmed, sources, including, gun, board., impact, happen",FAKE
F091,Flat Earth Confirmed by Sources,"flat, earth, confirmed, sources, various, work, something, leader, fire",FAKE
R246,New Report on Economic Growth,"new, report, economic, growth, care, nothing, everyone, tree., responsibility",REAL
F004,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, decide, realize, daughter., large",FAKE
F220,Celebrity Scandal Confirmed by Sources,"celebrity, scandal, confirmed, sources, claim, easy, fight, often, democrat",FAKE
F121,Hoax Confirmed by Sources,"hoax, confirmed, sources, executive, nature, enter, glass, attention.",FAKE
F245,Mind Control Confirmed by Sources,"mind, control, confirmed, sources, parent, give, environmental, expert, professional",FAKE
R035,New Report on Climate Change,"new, report, climate, change, drive, fear, age, group, design.",REAL
R024,New Report on Education,"new, report, education, current, long, tend, energy, man., part",REAL
F079,Miracle Drug Confirmed by Sources,"miracle, drug, confirmed, sources, good, foot, buy, whole, me.",FAKE
R094,New Report on Policy,"new, report, policy, edge, beat, hand., plant",REAL
R040,New Report on Policy,"new, report, policy, almost, return, almost, entire., list",REAL
F170,Immortal Jellyfish Confirmed by Sources,"immortal, jellyfish, confirmed, sources, student, idea, usually, tonight.",FAKE
F130,Immortal Jellyfish Confirmed by Sources,"immortal, jellyfish, confirmed, sources, week, end, character, understand, fire",FAKE
R085,New Report on Economic Growth,"new, report, economic, growth, sign, across, figure",REAL
R054,New Report on Budget Report,"new, report, budget, report, dog, series, agreement, paper",REAL
R047,New Report on Technology Breakthrough,"new, report, technology, breakthrough, enjoy, sing, imagine, effort",REAL
R199,New Report on Economic Growth,"new, report, economic, growth, force, home, weight, reach., imagine",REAL
F062,Miracle Drug Confirmed by Sources,"miracle, drug, confirmed, sources, explain, property, building, friend",FAKE
R244,New Report on Technology Breakthrough,"new, report, technology, breakthrough, yard, wonder, stuff",REAL
R107,New Report on Election,"new, report, election, defense, action, oil, result, short, eye",REAL
F148,Aliens Confirmed by Sources,"aliens, confirmed, sources, realize, issue, parent, hope, keep., interest",FAKE
F023,Mind Control Confirmed by Sources,"mind, control, confirmed, sources, structure, degree, already., politics, ever",FAKE
R075,New Report on Budget Report,"new, report, budget, report, entire, physical, watch, pick, value",REAL
R220,New Report on Public Health,"new, report, public, health, concern, remember, themselves., decision, beyond",REAL
R099,New Report on Economic Growth,"new, report, economic, growth, nation, gun, capital., long, enjoy",REAL
F066,Flat Earth Confirmed by Sources,"flat, earth, confirmed, sources, beautiful, resource, kid, act, event",FAKE
F060,Flat Earth Confirmed by Sources,"flat, earth, confirmed, sources, involve, operation, onto, media",FAKE
F022,Government Cover-Up Confirmed by Sources,"government, cover-up, confirmed, sources, thought, determine, wide, heart., others",FAKE
F127,Mind Control Confirmed by Sources,"mind, control, confirmed, sources, reduce, television, music, board, real",FAKE
R212,New Report on Education,"new, report, education, player, mission, whether, democratic, sister, measure.",REAL
F119,Mind Control Confirmed by Sources,"mind, control, confirmed, sources, offer, method, analysis, majority",FAKE
F103,Hoax Confirmed by Sources,"hoax, confirmed, sources, local, page, drive, important, care, bit.",FAKE
F191,Mind Control Confirmed by Sources,"mind, control, confirmed, sources, yet, computer, question, chance., image",FAKE
F002,Mind Control Confirmed by Sources,"mind, control, confirmed, sources, foreign, wonder, accept",FAKE
R155,New Report on Election,"new, report, election, vote, federal, among, data, crime, add.",REAL
R006,New Report on Technology Breakthrough,"new, report, technology, breakthrough, woman, owner, ground, hold., ahead",REAL
F086,Government Cover-Up Confirmed by Sources,"government, cover-up, confirmed, sources, instead, news, question, say, learn.",FAKE
R168,New Report on Election,"new, report, election, station, box, including, new, expect",REAL
R077,New Report on Public Health,"new, report, public, health, attorney, wonder, smile, either, country",REAL
F209,Hoax Confirmed by Sources,"hoax, confirmed, sources, former, thing, toward, ago, conference, prevent",FAKE
R236,New Report on Public Health,"new, report, public, health, site, spend, present, source, sit",REAL
F186,Aliens Confirmed by Sources,"aliens, confirmed, sources, clear, receive",FAKE
R243,New Report on Public Health,"new, report, public, health, career, foot, support, lawyer, police.",REAL
F094,Immortal Jellyfish Confirmed by Sources,"immortal, jellyfish, confirmed, sources, real, human, someone, spend",FAKE
R032,New Report on Economic Growth,"new, report, economic, growth, support, soon, understand, fact, time",REAL
R033,New Report on Education,"new, report, education, feel, degree, garden, bring., least, truth",REAL
R045,New Report on Technology Breakthrough,"new, report, technology, breakthrough, today, company, put, dark.",REAL
R116,New Report on Education,"new, report, education, enter, stand, dinner, catch, than., experts",REAL
F056,Celebrity Scandal Confirmed by Sources,"celebrity, scandal, confirmed, sources, learn, box, gas, collection, attack",FAKE
R043,New Report on Policy,"new, report, policy, cover, view, time, part, behind, catch",REAL
R145,New Report on Economic Growth,"new, report, economic, growth, help, shake, candidate, door, entire",REAL
F200,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, step, area, thought, care, fine.",FAKE
F034,Celebrity Scandal Confirmed by Sources,"celebrity, scandal, confirmed, sources, art, item, game, avoid",FAKE
F149,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, civil, resource, friend, girl, me.",FAKE
F051,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, really, relate, certain, although",FAKE
F089,Flat Earth Confirmed by Sources,"flat, earth, confirmed, sources, exist, employee, energy, talk., second",FAKE
F135,Flat Earth Confirmed by Sources,"flat, earth, confirmed, sources, song, fact, kind, then.",FAKE
F088,Government Cover-Up Confirmed by Sources,"government, cover-up, confirmed, sources, ball, draw, school, call., plan",FAKE
R010,New Report on Election,"new, report, election, upon, phone, man, community",REAL
R211,New Report on Policy,"new, report, policy, test, sea, decide., anyone",REAL
F204,Miracle Drug Confirmed by Sources,"miracle, drug, confirmed, sources, despite, tough, recent, can.",FAKE
F168,Miracle Drug Confirmed by Sources,"miracle, drug, confirmed, sources, author, sister, media, possible, know.",FAKE
R011,New Report on Public Health,"new, report, public, health, discussion, create, nice, air, forward.",REAL
R232,New Report on Climate Change,"new, report, climate, change, oil, region, question, quite, night",REAL
R042,New Report on Public Health,"new, report, public, health, represent, key, example, great",REAL
F182,Hoax Confirmed by Sources,"hoax, confirmed, sources, possible, production, hope, miss., memory, focus",FAKE
F036,Miracle Drug Confirmed by Sources,"miracle, drug, confirmed, sources, development, move, child., affect, design",FAKE
F068,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, expert, month, actually.",FAKE
R015,New Report on Election,"new, report, election, attack, professor, position, role, speak",REAL
R147,New Report on Climate Change,"new, report, climate, change, general, actually, poor, part, car",REAL
F198,Government Cover-Up Confirmed by Sources,"government, cover-up, confirmed, sources, early, marriage, marriage, toward., class",FAKE
R081,New Report on Climate Change,"new, report, climate, change, pass, court, officer, peace, score",REAL
F050,Aliens Confirmed by Sources,"aliens, confirmed, sources, remember, book, also, girl",FAKE
F162,Celebrity Scandal Confirmed by Sources,"celebrity, scandal, confirmed, sources, involve, available, show, model",FAKE
R028,New Report on Technology Breakthrough,"new, report, technology, breakthrough, trade, worry, suffer, glass.",REAL
R195,New Report on Budget Report,"new, report, budget, report, rate, draw, soldier, foot, resource.",REAL
F116,Aliens Confirmed by Sources,"aliens, confirmed, sources, need, range., language",FAKE
R018,New Report on Research,"new, report, research, stage, mission, interest, room., important",REAL
F073,Immortal Jellyfish Confirmed by Sources,"immortal, jellyfish, confirmed, sources, prepare, later, man, experience, bring",FAKE
F059,Miracle Drug Confirmed by Sources,"miracle, drug, confirmed, sources, foreign, ten, group.",FAKE
R078,New Report on Budget Report,"new, report, budget, report, create, perform, hot., matter, throw",REAL
F216,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, husband, however, join, take., term",FAKE
F206,Celebrity Scandal Confirmed by Sources,"celebrity, scandal, confirmed, sources, study, computer, herself., likely, return",FAKE
R036,New Report on Research,"new, report, research, want, speak, teach, executive, group, them.",REAL
F104,Aliens Confirmed by Sources,"aliens, confirmed, sources, point, teacher, dark, analysis, bag, option",FAKE
F000,Hoax Confirmed by Sources,"hoax, confirmed, sources, war, yet, fund, mention., fish, physical",FAKE
R136,New Report on Education,"new, report, education, pull, kind, write, sit, us.",REAL
F019,Immortal Jellyfish Confirmed by Sources,"immortal, jellyfish, confirmed, sources, way, case, safe., point",FAKE
R012,New Report on Technology Breakthrough,"new, report, technology, breakthrough, majority, free, including, home",REAL
R052,New Report on Education,"new, report, education, campaign, wind, movement, across, fine, key.",REAL
R123,New Report on Climate Change,"new, report, climate, change, challenge, throughout, course, man, certain",REAL
F040,Government Cover-Up Confirmed by Sources,"government, cover-up, confirmed, sources, impact, among, situation, kid., local",FAKE
R160,New Report on Climate Change,"new, report, climate, change, article, less, crime, shake, agree",REAL
F067,Immortal Jellyfish Confirmed by Sources,"immortal, jellyfish, confirmed, sources, democrat, face, energy, century.",FAKE
R069,New Report on Research,"new, report, research, something, worry, participant, central.",REAL
F160,Mind Control Confirmed by Sources,"mind, control, confirmed, sources, treat, single, turn, notice",FAKE
F053,Hoax Confirmed by Sources,"hoax, confirmed, sources, forward, system, thousand, factor, culture",FAKE
R074,New Report on Education,"new, report, education, writer, nature, international., agent, phone, wind.",REAL
R007,New Report on Election,"new, report, election, body, east, agree, similar., rock, us",REAL
R119,New Report on Climate Change,"new, report, climate, change, toward, task, sometimes, stand, small",REAL
R087,New Report on Budget Report,"new, report, budget, report, art, without, across, teacher, system.",REAL
F145,Miracle Drug Confirmed by Sources,"miracle, drug, confirmed, sources, drop, chance, court, five.",FAKE
R065,New Report on Budget Report,"new, report, budget, report, minute, area, partner, grow, pull",REAL
R208,New Report on Budget Report,"new, report, budget, report, responsibility, hold, late, build, campaign",REAL
R048,New Report on Budget Report,"new, report, budget, report, use, effect, happy, republican, hot",REAL
F076,Aliens Confirmed by Sources,"aliens, confirmed, sources, huge, later, control, type, away, red",FAKE
R019,New Report on Policy,"new, report, policy, meet, per, company, hit, candidate.",REAL
F115,Immortal Jellyfish Confirmed by Sources,"immortal, jellyfish, confirmed, sources, forward, carry, time., bag",FAKE
R031,New Report on Education,"new, report, education, economic, note, lay, behavior, reach, without.",REAL
R190,New Report on Research,"new, report, research, much, rate, believe, laugh.",REAL
F057,Mind Control Confirmed by Sources,"mind, control, confirmed, sources, use, serious, better, idea, whole",FAKE
F158,Immortal Jellyfish Confirmed by Sources,"immortal, jellyfish, confirmed, sources, card, hit, yeah, information",FAKE
F234,Flat Earth Confirmed by Sources,"flat, earth, confirmed, sources, movement, ground, mean, data, series",FAKE
F155,Flat Earth Confirmed by Sources,"flat, earth, confirmed, sources, agreement, represent, opportunity, use., significant",FAKE
F106,Flat Earth Confirmed by Sources,"flat, earth, confirmed, sources, budget, husband, hot, well",FAKE
R051,New Report on Policy,"new, report, policy, win, president, market, actually, prove., sit",REAL
R203,New Report on Education,"new, report, education, involve, father, financial, thought, every, issue.",REAL
F063,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, shoulder, tonight, understand, give",FAKE
R080,New Report on Policy,"new, report, policy, political, trouble, strategy, might, mr, office",REAL
R226,New Report on Public Health,"new, report, public, health, toward, step, indeed, condition",REAL
F144,Hoax Confirmed by Sources,"hoax, confirmed, sources, without, thank, model, four, laugh",FAKE
F241,Flat Earth Confirmed by Sources,"flat, earth, confirmed, sources, figure, matter, nature, parent.",FAKE
R150,New Report on Election,"new, report, election, miss, career, bed, fall, face, spring",REAL
R153,New Report on Research,"new, report, research, stay, among, soldier, southern, administration, later.",REAL
F175,Hoax Confirmed by Sources,"hoax, confirmed, sources, thing, method, cost, pull, son., argue",FAKE
F161,Immortal Jellyfish Confirmed by Sources,"immortal, jellyfish, confirmed, sources, nearly, draw, president, next, choose",FAKE
F147,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, successful, clearly, outside, action, black.",FAKE
F018,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, congress, affect, subject, difficult.",FAKE
F211,Celebrity Scandal Confirmed by Sources,"celebrity, scandal, confirmed, sources, appear, suffer, cover., value",FAKE
R117,New Report on Research,"new, report, research, especially, model, right, reality, light, hold.",REAL
F016,Aliens Confirmed by Sources,"aliens, confirmed, sources, notice, surface, red, trouble., interview, big",FAKE
F029,Flat Earth Confirmed by Sources,"flat, earth, confirmed, sources, rate, part, deep, world, middle",FAKE
F205,Celebrity Scandal Confirmed by Sources,"celebrity, scandal, confirmed, sources, fast, put, travel, indicate, machine",FAKE
R112,New Report on Economic Growth,"new, report, economic, growth, seat, someone, strong, guy",REAL
F218,Government Cover-Up Confirmed by Sources,"government, cover-up, confirmed, sources, run, standard, church, measure",FAKE
R187,New Report on Education,"new, report, education, land, probably, sing, ability., long",REAL
F087,Celebrity Scandal Confirmed by Sources,"celebrity, scandal, confirmed, sources, door, space, certainly, difficult, decade.",FAKE
R171,New Report on Education,"new, report, education, year, war, range, various, outside., modern",REAL
R113,New Report on Technology Breakthrough,"new, report, technology, breakthrough, effect, long, enter., trip",REAL
R222,New Report on Public Health,"new, report, public, health, fear, end, manager, everything, store.",REAL
F233,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, five, house, along, organization, serve",FAKE
R223,New Report on Climate Change,"new, report, climate, change, official, lot, fact, behind, station",REAL
F224,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, next, individual, speak, benefit, reveal",FAKE
R181,New Report on Climate Change,"new, report, climate, change, seven, many, boy, state, bring",REAL
R056,New Report on Public Health,"new, report, public, health, court, everything, policy, surface.",REAL
R110,New Report on Education,"new, report, education, true, couple, fly, discussion, rock",REAL
R219,New Report on Education,"new, report, education, owner, computer, operation, never., pick",REAL
R224,New Report on Education,"new, report, education, start, hope, raise, fear, industry",REAL
F178,Immortal Jellyfish Confirmed by Sources,"immortal, jellyfish, confirmed, sources, thus, form, rich, important",FAKE
F074,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, fish, western, term, represent, know",FAKE
R034,New Report on Budget Report,"new, report, budget, report, offer, moment, detail, imagine., every",REAL
R095,New Report on Policy,"new, report, policy, prepare, individual, enough, firm, teacher.",REAL
F011,Aliens Confirmed by Sources,"aliens, confirmed, sources, land, point, reach, space., school, community",FAKE
R162,New Report on Policy,"new, report, policy, build, forget, work, citizen, south, build",REAL
R218,New Report on Election,"new, report, election, laugh, detail, child, every, clear",REAL
F136,Miracle Drug Confirmed by Sources,"miracle, drug, confirmed, sources, continue, camera, development, local., senior",FAKE
R108,New Report on Economic Growth,"new, report, economic, growth, whether, single, economic, close",REAL
R186,New Report on Research,"new, report, research, second, animal, seat, spend, wrong.",REAL
R248,New Report on Technology Breakthrough,"new, report, technology, breakthrough, piece, research, blue, dog",REAL
F045,Immortal Jellyfish Confirmed by Sources,"immortal, jellyfish, confirmed, sources, green, claim, already, such.",FAKE
F092,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, call, accept, field, parent",FAKE
R100,New Report on Technology Breakthrough,"new, report, technology, breakthrough, top, walk, seem, laugh, realize",REAL
F075,Miracle Drug Confirmed by Sources,"miracle, drug, confirmed, sources, store, product, responsibility, maybe, action",FAKE
R059,New Report on Technology Breakthrough,"new, report, technology, breakthrough, according, country, appear.",REAL
F213,Hoax Confirmed by Sources,"hoax, confirmed, sources, plant, set, everyone, small, cup, tell",FAKE
R233,New Report on Education,"new, report, education, bill, read, create, next, attention",REAL
F072,Mind Control Confirmed by Sources,"mind, control, confirmed, sources, size, actually, son, best, garden.",FAKE
R184,New Report on Budget Report,"new, report, budget, report, fly, house, professional, government, participant",REAL
F134,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, east, executive, artist, different, moment.",FAKE
R096,New Report on Research,"new, report, research, assume, population, four, floor, smile., place",REAL
R020,New Report on Policy,"new, report, policy, church, challenge, prevent, draw",REAL
R067,New Report on Policy,"new, report, policy, offer, news, forget, rate, body., thought",REAL
R215,New Report on Education,"new, report, education, since, voice, win, popular., experience, child",REAL
R127,New Report on Policy,"new, report, policy, one, everybody, close, personal., traditional, wait",REAL
R235,New Report on Technology Breakthrough,"new, report, technology, breakthrough, according, various, add, catch, house.",REAL
R163,New Report on Climate Change,"new, report, climate, change, later, finally, partner, environment, else",REAL
R002,New Report on Education,"new, report, education, structure, resource, appear, drop, word, until.",REAL
R021,New Report on Education,"new, report, education, short, decide, rate, environmental.",REAL
R013,New Report on Technology Breakthrough,"new, report, technology, breakthrough, sense, ago, drug",REAL
F195,Flat Earth Confirmed by Sources,"flat, earth, confirmed, sources, fire, tough, fast, throw, family.",FAKE
R101,New Report on Research,"new, report, research, body, individual, call, over., manage, generation",REAL
R055,New Report on Research,"new, report, research, also, run, fly, measure, worry., parent",REAL
F190,Secret Cure Confirmed by Sources,"secret, cure, confirmed, sources, social, close, structure, police.",FAKE
R004,New Report on Education,"new, report, education, heavy, cup, sort, career, anything, apply",REAL
